613.33,22.592,,,,,
616.47,22.588,,,,,
619.61,22.584,,,,,
622.76,22.579,,,,,
625.90,22.575,,,,,
629.05,22.571,,,,,
632.19,22.567,,,,,
635.34,22.563,,,,,
638.48,22.558,,,,,
641.63,22.554,,,,,
644.77,22.550,,,,,
647.91,22.546,,,,,
651.06,22.542,,,,,
654.20,22.538,,,,,
657.35,22.534,,,,,
660.49,22.530,,,,,
663.64,22.526,,,,,
666.78,22.522,,,,,
669.93,22.518,,,,,
673.07,22.514,,,,,
676.21,22.510,,,,,
679.36,22.506,,,,,
682.50,22.502,,,,,
685.65,22.498,,,,,
688.79,22.494,,,,,
691.94,22.490,,,,,
695.08,22.486,,,,,
698.23,22.482,,,,,
701.37,22.478,,,,,
704.51,22.474,,,,,
707.66,22.470,,,,,
710.80,22.467,,,,,
713.95,22.463,,,,,
717.09,22.459,,,,,
720.24,22.455,,,,,
723.38,22.451,,,,,
726.53,22.447,,,,,
729.67,22.444,,,,,
732.81,22.440,,,,,
735.96,22.436,,,,,
739.10,22.432,,,,,
742.25,22.429,,,,,
745.39,22.425,,,,,
748.54,22.421,,,,,
751.68,22.418,,,,,
754.83,22.414,,,,,
757.97,22.410,,,,,
761.11,22.407,,,,,
764.26,22.403,,,,,
767.40,22.399,,,,,
770.55,22.396,,,,,
773.69,22.392,,,,,
776.84,22.388,,,,,
779.98,22.385,,,,,
783.13,22.381,,,,,
786.27,22.378,,,,,
789.41,22.374,,,,,
792.56,22.371,,,,,
795.70,22.367,,,,,
798.85,22.363,,,,,
801.99,22.360,,,,,
805.14,22.356,,,,,
808.28,22.353,,,,,
811.43,22.349,,,,,
814.57,22.346,,,,,
817.72,22.342,,,,,
820.86,22.339,,,,,
824.00,22.336,,,,,
827.15,22.332,,,,,
830.29,22.329,,,,,
833.44,22.325,,,,,
836.58,22.322,,,,,
839.73,22.318,,,,,
842.87,22.315,,,,,
846.02,22.312,,,,,
849.16,22.308,,,,,
852.30,22.305,,,,,
855.45,22.301,,,,,
858.59,22.298,,,,,
861.74,22.295,,,,,
864.88,22.291,,,,,
868.03,22.288,,,,,
871.17,22.285,,,,,
874.32,22.281,,,,,
877.46,22.278,,,,,
880.60,22.275,,,,,
883.75,22.272,,,,,
886.89,22.268,,,,,
890.04,22.265,,,,,
893.18,22.262,,,,,
896.33,22.258,,,,,
899.47,22.255,,,,,
902.62,22.252,,,,,
905.76,22.249,,,,,
908.90,22.246,,,,,
912.05,22.242,,,,,
915.19,22.239,,,,,
918.34,22.236,,,,,
921.48,22.233,,,,,
924.63,22.230,,,,,
927.77,22.226,,,,,
930.92,22.223,,,,,
934.06,22.220,,,,,
937.20,22.217,,,,,
940.35,22.214,,,,,
943.49,22.211,,,,,
946.64,22.207,,,,,
949.78,22.204,,,,,
952.93,22.201,,,,,
956.07,22.198,,,,,
959.22,22.195,,,,,
962.36,22.192,,,,,
965.50,22.189,,,,,
968.65,22.186,,,,,
971.79,22.183,,,,,
974.94,22.180,,,,,
978.08,22.177,,,,,
981.23,22.173,,,,,
984.37,22.170,,,,,
987.52,22.167,,,,,
990.66,22.164,,,,,
993.80,22.161,,,,,
996.95,22.158,,,,,
1000.1,22.155,,,,,
1003.2,22.152,,,,,
1006.4,22.149,,,,,
1009.5,22.146,,,,,
1012.7,22.143,,,,,
1015.8,22.140,,,,,
1019.0,22.137,,,,,
1022.1,22.134,,,,,
1025.2,22.131,,,,,
1028.4,22.129,,,,,
1031.5,22.126,,,,,
1034.7,22.123,,,,,
1037.8,22.120,,,,,
1041.0,22.117,,,,,
1044.1,22.114,,,,,
1047.3,22.111,,,,,
1050.4,22.108,,,,,
1053.5,22.105,,,,,
1056.7,22.102,,,,,
1059.8,22.099,,,,,
1063.0,22.096,,,,,
1066.1,22.094,,,,,
1069.3,22.091,,,,,
1072.4,22.088,,,,,
1075.6,22.085,,,,,
1078.7,22.082,,,,,
1081.8,22.079,,,,,
1085.0,22.076,,,,,
1088.1,22.074,,,,,
1091.3,22.071,,,,,
1094.4,22.068,,,,,
1097.6,22.065,,,,,
1100.7,22.062,,,,,
1103.9,22.059,,,,,
1107.0,22.057,,,,,
1110.1,22.054,,,,,
1113.3,22.051,,,,,
1116.4,22.048,,,,,
1119.6,22.046,,,,,
1122.7,22.043,,,,,
1125.9,22.040,,,,,
1129.0,22.037,,,,,
1132.2,22.034,,,,,
1135.3,22.032,,,,,
1138.4,22.029,,,,,
1141.6,22.026,,,,,
1144.7,22.023,,,,,
1147.9,22.021,,,,,
1151.0,22.018,,,,,
1154.2,22.015,,,,,
1157.3,22.013,,,,,
1160.5,22.010,,,,,
1163.6,22.007,,,,,
1166.7,22.004,,,,,
1169.9,22.002,,,,,
1173.0,21.999,,,,,
1176.2,21.996,,,,,
1179.3,21.994,,,,,
1182.5,21.991,,,,,
1185.6,21.988,,,,,
1188.8,21.986,,,,,
1191.9,21.983,,,,,
1195.0,21.980,,,,,
1198.2,21.978,,,,,
1201.3,21.975,,,,,
1204.5,21.972,,,,,
1207.6,21.970,,,,,
1210.8,21.967,,,,,
1213.9,21.964,,,,,
1217.1,21.962,,,,,
1220.2,21.959,,,,,
1223.4,21.957,,,,,
1226.5,21.954,,,,,
1229.6,21.951,,,,,
1232.8,21.949,,,,,
1235.9,21.946,,,,,
1239.1,21.944,,,,,
1242.2,21.941,,,,,
1245.4,21.938,,,,,
1248.5,21.936,,,,,
1251.7,21.933,,,,,
1254.8,21.931,,,,,
1257.9,21.928,,,,,
1261.1,21.926,,,,,
1264.2,21.923,,,,,
1267.4,21.921,,,,,
1270.5,21.918,,,,,
1273.7,21.915,,,,,
1276.8,21.913,,,,,
1280.0,21.910,,,,,
1283.1,21.908,,,,,
1286.2,21.905,,,,,
1289.4,21.903,,,,,
1292.5,21.900,,,,,
1295.7,21.898,,,,,
1298.8,21.895,,,,,
1302.0,21.893,,,,,
1305.1,21.890,,,,,
1308.3,21.888,,,,,
1311.4,21.885,,,,,
1314.5,21.883,,,,,
1317.7,21.880,,,,,
1320.8,21.878,,,,,
1324.0,21.875,,,,,
1327.1,21.873,,,,,
1330.3,21.870,,,,,
1333.4,21.868,,,,,
1336.6,21.865,,,,,
1339.7,21.863,,,,,
1342.8,21.861,,,,,
1346.0,21.858,,,,,
1349.1,21.856,,,,,
1352.3,21.853,,,,,
1355.4,21.851,,,,,
1358.6,21.848,,,,,
1361.7,21.846,,,,,
1364.9,21.844,,,,,
1368.0,21.841,,,,,
1371.1,21.839,,,,,
1374.3,21.836,,,,,
1377.4,21.834,,,,,
1380.6,21.831,,,,,
1383.7,21.829,,,,,
1386.9,21.827,,,,,
1390.0,21.824,,,,,
1393.2,21.822,,,,,
1396.3,21.819,,,,,
1399.4,21.817,,,,,
1402.6,21.815,,,,,
1405.7,21.812,,,,,
1408.9,21.810,,,,,
1412.0,21.808,,,,,
1415.2,21.805,,,,,
1418.3,21.803,,,,,
1421.5,21.801,,,,,
1424.6,21.798,,,,,
1427.7,21.796,,,,,
1430.9,21.793,,,,,
1434.0,21.791,,,,,
1437.2,21.789,,,,,
1440.3,21.786,,,,,
1443.5,21.784,,,,,
1446.6,21.782,,,,,
1449.8,21.779,,,,,
1452.9,21.777,,,,,
1456.0,21.775,,,,,
1459.2,21.773,,,,,
1462.3,21.770,,,,,
1465.5,21.768,,,,,
1468.6,21.766,,,,,
1471.8,21.763,,,,,
1474.9,21.761,,,,,
1478.1,21.759,,,,,
1481.2,21.756,,,,,
1484.3,21.754,,,,,
1487.5,21.752,,,,,
1490.6,21.750,,,,,
1493.8,21.747,,,,,
1496.9,21.745,,,,,
1500.1,21.743,,,,,
1503.2,21.740,,,,,
1506.4,21.738,,,,,
1509.5,21.736,,,,,
1512.6,21.734,,,,,
1515.8,21.731,,,,,
1518.9,21.729,,,,,
1522.1,21.727,,,,,
1525.2,21.725,,,,,
1528.4,21.722,,,,,
1531.5,21.720,,,,,
1534.7,21.718,,,,,
1537.8,21.716,,,,,
1540.9,21.714,,,,,
1544.1,21.711,,,,,
1547.2,21.709,,,,,
1550.4,21.707,,,,,
1553.5,21.705,,,,,
1556.7,21.702,,,,,
1559.8,21.700,,,,,
1563.0,21.698,,,,,
1566.1,21.696,,,,,
1569.2,21.694,,,,,
1572.4,21.691,,,,,
1575.5,21.689,,,,,
1578.7,21.687,,,,,
1581.8,21.685,,,,,
1585.0,21.683,,,,,
1588.1,21.680,,,,,
1591.3,21.678,,,,,
1594.4,21.676,,,,,
1597.5,21.674,,,,,
1600.7,21.672,,,,,
1603.8,21.670,,,,,
1607.0,21.667,,,,,
1610.1,21.665,,,,,
1613.3,21.663,,,,,
1616.4,21.661,,,,,
1619.6,21.659,,,,,
1622.7,21.657,,,,,
1625.8,21.654,,,,,
1629.0,21.652,,,,,
1632.1,21.650,,,,,
1635.3,21.648,,,,,
1638.4,21.646,,,,,
1641.6,21.644,,,,,
1644.7,21.642,,,,,
1647.9,21.639,,,,,
1651.0,21.637,,,,,
1654.1,21.635,,,,,
1657.3,21.633,,,,,
1660.4,21.631,,,,,
1663.6,21.629,,,,,
1666.7,21.627,,,,,
1669.9,21.625,,,,,
1673.0,21.623,,,,,
1676.2,21.620,,,,,
1679.3,21.618,,,,,
1682.4,21.616,,,,,
1685.6,21.614,,,,,
1688.7,21.612,,,,,
1691.9,21.610,,,,,
1695.0,21.608,,,,,
1698.2,21.606,,,,,
1701.3,21.604,,,,,
1704.5,21.602,,,,,
1707.6,21.599,,,,,
1710.7,21.597,,,,,
1713.9,21.595,,,,,
1717.0,21.593,,,,,
1720.2,21.591,,,,,
1723.3,21.589,,,,,
1726.5,21.587,,,,,
1729.6,21.585,,,,,
1732.8,21.583,,,,,
1735.9,21.581,,,,,
1739.0,21.579,,,,,
1742.2,21.577,,,,,
1745.3,21.575,,,,,
1748.5,21.573,,,,,
1751.6,21.571,,,,,
1754.8,21.569,,,,,
1757.9,21.567,,,,,
1761.1,21.564,,,,,
1764.2,21.562,,,,,
1767.3,21.560,,,,,
1770.5,21.558,,,,,
1773.6,21.556,,,,,
1776.8,21.554,,,,,
1779.9,21.552,,,,,
1783.1,21.550,,,,,
1786.2,21.548,,,,,
1789.4,21.546,,,,,
1792.5,21.544,,,,,
1795.6,21.542,,,,,
1798.8,21.540,,,,,
1801.9,21.538,,,,,
1805.1,21.536,,,,,
1808.2,21.534,,,,,
1811.4,21.532,,,,,
1814.5,21.530,,,,,
1817.7,21.528,,,,,
1820.8,21.526,,,,,
1823.9,21.524,,,,,
1827.1,21.522,,,,,
1830.2,21.520,,,,,
1833.4,21.518,,,,,
1836.5,21.516,,,,,
1839.7,21.514,,,,,
1842.8,21.512,,,,,
1846.0,21.510,,,,,
1849.1,21.508,,,,,
1852.2,21.506,,,,,
1855.4,21.504,,,,,
1858.5,21.503,,,,,
1861.7,21.501,,,,,
1864.8,21.499,,,,,
1868.0,21.497,,,,,
1871.1,21.495,,,,,
1874.3,21.493,,,,,
1877.4,21.491,,,,,
1880.5,21.489,,,,,
1883.7,21.487,,,,,
1886.8,21.485,,,,,
1890.0,21.483,,,,,
1893.1,21.481,,,,,
1896.3,21.479,,,,,
1899.4,21.477,,,,,
1902.6,21.475,,,,,
1905.7,21.473,,,,,
1908.8,21.471,,,,,
1912.0,21.469,,,,,
1915.1,21.467,,,,,
1918.3,21.466,,,,,
1921.4,21.464,,,,,
1924.6,21.462,,,,,
1927.7,21.460,,,,,
1930.9,21.458,,,,,
1934.0,21.456,,,,,
1937.1,21.454,,,,,
1940.3,21.452,,,,,
1943.4,21.450,,,,,
1946.6,21.448,,,,,
1949.7,21.446,,,,,
1952.9,21.445,,,,,
1956.0,21.443,,,,,
1959.2,21.441,,,,,
1962.3,21.439,,,,,
1965.4,21.437,,,,,
1968.6,21.435,,,,,
1971.7,21.433,,,,,
1974.9,21.431,,,,,
1978.0,21.429,,,,,
1981.2,21.428,,,,,
1984.3,21.426,,,,,
1987.5,21.424,,,,,
1990.6,21.422,,,,,
1993.7,21.420,,,,,
1996.9,21.418,,,,,
2000.0,21.416,,,,,
2003.2,21.414,,,,,
2006.3,21.413,,,,,
2009.5,21.411,,,,,
2012.6,21.409,,,,,
2015.8,21.407,,,,,
2018.9,21.405,,,,,
2022.0,21.403,,,,,
2025.2,21.401,,,,,
2028.3,21.399,,,,,
2031.5,21.398,,,,,
2034.6,21.396,,,,,
2037.8,21.394,,,,,
2040.9,21.392,,,,,
2044.1,21.390,,,,,
2047.2,21.388,,,,,
2050.3,21.387,,,,,
2053.5,21.385,,,,,
2056.6,21.383,,,,,
2059.8,21.381,,,,,
2062.9,21.379,,,,,
2066.1,21.377,,,,,
2069.2,21.376,,,,,
2072.4,21.374,,,,,
2075.5,21.372,,,,,
2078.6,21.370,,,,,
2081.8,21.368,,,,,
2084.9,21.366,,,,,
2088.1,21.365,,,,,
2091.2,21.363,,,,,
2094.4,21.361,,,,,
2097.5,21.359,,,,,
2100.7,21.357,,,,,
2103.8,21.356,,,,,
2106.9,21.354,,,,,
2110.1,21.352,,,,,
2113.2,21.350,,,,,
2116.4,21.348,,,,,
2119.5,21.347,,,,,
2122.7,21.345,,,,,
2125.8,21.343,,,,,
2129.0,21.341,,,,,
2132.1,21.339,,,,,
2135.2,21.338,,,,,
2138.4,21.336,,,,,
2141.5,21.334,,,,,
2144.7,21.332,,,,,
2147.8,21.330,,,,,
2151.0,21.329,,,,,
2154.1,21.327,,,,,
2157.3,21.325,,,,,
2160.4,21.323,,,,,
2163.5,21.321,,,,,
2166.7,21.320,,,,,
2169.8,21.318,,,,,
2173.0,21.316,,,,,
2176.1,21.314,,,,,
2179.3,21.313,,,,,
2182.4,21.311,,,,,
2185.6,21.309,,,,,
2188.7,21.307,,,,,
2191.8,21.306,,,,,
2195.0,21.304,,,,,
2198.1,21.302,,,,,
2201.3,21.300,,,,,
2204.4,21.299,,,,,
2207.6,21.297,,,,,
2210.7,21.295,,,,,
2213.9,21.293,,,,,
2217.0,21.292,,,,,
2220.1,21.290,,,,,
2223.3,21.288,,,,,
2226.4,21.286,,,,,
2229.6,21.285,,,,,
2232.7,21.283,,,,,
2235.9,21.281,,,,,
2239.0,21.279,,,,,
2242.2,21.278,,,,,
2245.3,21.276,,,,,
2248.4,21.274,,,,,
2251.6,21.272,,,,,
2254.7,21.271,,,,,
2257.9,21.269,,,,,
2261.0,21.267,,,,,
2264.2,21.265,,,,,
2267.3,21.264,,,,,
2270.5,21.262,,,,,
2273.6,21.260,,,,,
2276.7,21.259,,,,,
2279.9,21.257,,,,,
2283.0,21.255,,,,,
2286.2,21.253,,,,,
2289.3,21.252,,,,,
2292.5,21.250,,,,,
2295.6,21.248,,,,,
2298.8,21.247,,,,,
2301.9,21.245,,,,,
2305.0,21.243,,,,,
2308.2,21.241,,,,,
2311.3,21.240,,,,,
2314.5,21.238,,,,,
2317.6,21.236,,,,,
2320.8,21.235,,,,,
2323.9,21.233,,,,,
2327.1,21.231,,,,,
2330.2,21.230,,,,,
2333.3,21.228,,,,,
2336.5,21.226,,,,,
2339.6,21.225,,,,,
2342.8,21.223,,,,,
2345.9,21.221,,,,,
2349.1,21.219,,,,,
2352.2,21.218,,,,,
2355.4,21.216,,,,,
2358.5,21.214,,,,,
2361.6,21.213,,,,,
2364.8,21.211,,,,,
2367.9,21.209,,,,,
2371.1,21.208,,,,,
2374.2,21.206,,,,,
2377.4,21.204,,,,,
2380.5,21.203,,,,,
2383.7,21.201,,,,,
2386.8,21.199,,,,,
2389.9,21.198,,,,,
2393.1,21.196,,,,,
2396.2,21.194,,,,,
2399.4,21.193,,,,,
2402.5,21.191,,,,,
2405.7,21.189,,,,,
2408.8,21.188,,,,,
2412.0,21.186,,,,,
2415.1,21.184,,,,,
2418.2,21.183,,,,,
2421.4,21.181,,,,,
2424.5,21.179,,,,,
2427.7,21.178,,,,,
2430.8,21.176,,,,,
2434.0,21.175,,,,,
2437.1,21.173,,,,,
2440.3,21.171,,,,,
2443.4,21.170,,,,,
2446.5,21.168,,,,,
2449.7,21.166,,,,,
2452.8,21.165,,,,,
2456.0,21.163,,,,,
2459.1,21.161,,,,,
2462.3,21.160,,,,,
2465.4,21.158,,,,,
2468.6,21.157,,,,,
2471.7,21.155,,,,,
2474.8,21.153,,,,,
2478.0,21.152,,,,,
2481.1,21.150,,,,,
2484.3,21.148,,,,,
2487.4,21.147,,,,,
2490.6,21.145,,,,,
2493.7,21.144,,,,,
2496.9,21.142,,,,,
2500.0,21.140,,,,,